Date,Open,High,Low,Close,Adj Close,Volume,SMA_5,SMA_10,EMA_5,EMA_10
17-05-2013,18.5,18.888,17.5,18.299999,18.299999,95011000,17.5852,15.131800000000002,17.245822684209173,15.667460968697423
20-05-2013,18.224001,18.5,17.726,17.988001,17.988001,41742000,17.6708004,15.7406001,17.49321545613945,16.089377338025162
21-05-2013,17.700001,17.997999,17.056,17.518,17.518,44991000,17.8448002,16.3822001,17.501476970759633,16.349126912929677
22-05-2013,17.274,18.191999,17.1,17.448,17.448,42840000,17.9408002,17.011200100000003,17.483651313839758,16.548922019669735
23-05-2013,16.962,18.601999,16.610001,18.546,18.546,60111000,17.96,17.477800100000003,17.83776754255984,16.91202710700251
24-05-2013,18.52,19.59,18.4,19.416,19.416,80621000,18.183200199999998,17.8842001,18.363845028373227,17.367294905729324
28-05-2013,20.309999,22.15,20.059999,22.066,22.066,98459500,18.9988,18.3348002,19.59789668558215,18.221604922869446
29-05-2013,22.709999,22.98,19.799999,20.926001,20.926001,125497500,19.6804002,18.762600199999998,20.040598123721434,18.713313300529546
30-05-2013,20.492001,21.908001,20.24,20.99,20.99,80668500,20.3888002,19.1648002,20.35706541581429,19.1272563367969
31-05-2013,21.252001,21.288,19.546,19.552,19.552,75860000,20.5900002,19.2750001,20.08871027720953,19.20448245737928
03-06-2013,19.524,19.524,17.65,18.518,18.518,95698000,20.4104002,19.2968002,19.565140184806353,19.0796674651285
04-06-2013,18.549999,19.284,18.48,18.968,18.968,44280500,19.7908002,19.3948001,19.36609345653757,19.059364289650592
05-06-2013,18.732,19.594,17.822001,19.073999,19.073999,61124000,19.420399800000002,19.5504,19.268728637691716,19.062025146077758
06-06-2013,19.049999,19.854,19.021999,19.469999,19.469999,47554500,19.1163996,19.7525999,19.335818758461144,19.136202210427257
07-06-2013,19.6,20.58,19.34,20.408001,20.408001,53558000,19.2875998,19.9388,19.693212838974098,19.367438353985936
10-06-2013,19.785999,20.504,19.714001,20.01,20.01,46143000,19.5859998,19.9982,19.798808559316065,19.48426774417031
11-06-2013,19.636,19.736,18.809999,18.893999,18.893999,36970000,19.5711996,19.6809999,19.497205372877378,19.37694615432116
12-06-2013,19.360001,20.096001,19.15,19.546,19.546,45963500,19.665599800000003,19.5429998,19.51347024858492,19.407683217171858
13-06-2013,19.799999,19.856001,19.024,19.636,19.636,29808000,19.6988,19.4075998,19.554313499056615,19.449195359504245
14-06-2013,20.0,20.504,19.865999,20.059999,20.059999,32823500,19.6291996,19.4583997,19.72287533270441,19.560250566867108
17-06-2013,20.719999,20.950001,20.24,20.440001,20.440001,35331000,19.7151998,19.650599800000002,19.961917221802942,19.720205191073088
18-06-2013,20.35,20.796,19.84,20.677999,20.677999,43976500,20.071999799999997,19.8215997,20.200611147868628,19.894349519968888
19-06-2013,20.412001,21.334,20.402,20.936001,20.936001,42894500,20.35,20.007799900000002,20.445741098579084,20.08374069815636
20-06-2013,20.93,21.426001,19.889999,20.129999,20.129999,50532500,20.4487998,20.0737999,20.340493732386058,20.09215129849157
21-06-2013,20.74,20.74,19.5,19.91,19.91,58593000,20.4188,20.0239998,20.196995821590708,20.05903288058401
24-06-2013,19.299999,20.573999,19.059999,20.298,20.298,35599000,20.3903998,20.0527998,20.230663881060472,20.102481447750552
25-06-2013,20.620001,20.84,20.110001,20.48,20.48,29243500,20.3508,20.2113999,20.31377592070698,20.171121184523177
26-06-2013,20.76,21.174,20.532,21.143999,21.143999,33013000,20.3923996,20.3711998,20.59051694713799,20.348008060064416
27-06-2013,21.35,22.049999,21.226,21.85,21.85,43724500,20.736399799999997,20.592599800000002,21.010344631425326,20.621097503689064
28-06-2013,21.714001,21.888,21.341999,21.472,21.472,28743000,21.0487998,20.7337999,21.164229754283554,20.77580704847287
01-07-2013,21.872,23.554001,21.83,23.436001,23.436001,54518000,21.6764,21.0333999,21.92148683618904,21.259478676023257
02-07-2013,23.65,24.378,23.1,23.563999,23.563999,60320500,22.293199800000004,21.3219999,22.468990890792696,21.678482371291757
03-07-2013,23.6,23.85,22.854,23.048,23.048,24033500,22.674,21.5331998,22.661993927195134,21.927485576511437
05-07-2013,23.664,24.056,23.139999,24.018,24.018,34093500,23.1076,21.9219999,23.113995951463423,22.30757910805481
08-07-2013,24.274,24.436001,23.764,24.322001,24.322001,39071000,23.6776002,22.3632,23.516664300975616,22.673837633863023
09-07-2013,24.927999,25.063999,24.382,24.690001,24.690001,43016500,23.9284002,22.8024001,23.907776533983746,23.040412791342472
10-07-2013,24.638,24.65,24.158001,24.454,24.454,28000500,24.1064004,23.199800099999997,24.089851022655832,23.29742864746202
11-07-2013,24.976,25.218,24.469999,25.122,25.122,37418000,24.5212004,23.597600200000002,24.433900681770556,23.629168893378015
12-07-2013,25.1,25.988001,24.902,25.98,25.98,56720000,24.9136004,24.0106002,24.949267121180373,24.056592730945646
15-07-2013,26.606001,26.652,25.364,25.452,25.452,49612000,25.1396002,24.408600200000002,25.116844747453584,24.31030314350098
16-07-2013,25.256001,25.264,21.459999,21.809999,21.809999,161859500,24.5635998,24.246000000000002,24.014562831635725,23.855702390137164
17-07-2013,21.304001,24.323999,20.9,24.049999,24.049999,130145000,24.4827996,24.294600000000003,24.026374887757154,23.89102904647586
18-07-2013,24.194,24.546,23.236,23.806,23.806,56990500,24.219599600000002,24.3704,23.952916591838104,23.875569219843886
19-07-2013,23.700001,24.110001,23.302,23.936001,23.936001,29451500,23.8107998,24.362200100000003,23.947278061225404,23.886556816235903
22-07-2013,23.978001,25.336,23.976,24.486,24.486,48989000,23.6175998,24.3786,24.126852040816935,23.995546486011193
23-07-2013,24.799999,25.112,24.364,24.548,24.548,38682000,24.1652,24.364399900000002,24.26723469387796,24.0959925794637
24-07-2013,24.893999,24.9,23.912001,24.34,24.34,34345000,24.2232002,24.3529999,24.291489795918643,24.140357565015755
25-07-2013,24.08,24.950001,24.038,24.813999,24.813999,26421500,24.424799999999998,24.3221998,24.46565953061243,24.26283782592198
26-07-2013,25.628,26.136,25.322001,25.878,25.878,48165500,24.8131998,24.311999800000002,24.93643968707496,24.556503675754346
29-07-2013,25.864,27.073999,25.65,26.924,26.924,48394500,25.3007998,24.4591998,25.598959791383308,24.98695755288992
30-07-2013,26.959999,27.497999,25.636,26.348,26.348,65635000,25.660799799999996,24.9129999,25.848639860922205,25.23441981600084
31-07-2013,26.514,26.993999,26.290001,26.856001,26.856001,31758500,26.163999999999998,25.193600099999998,26.18442690728147,25.52925275854614
01-08-2013,27.0,27.304001,26.525999,27.110001,27.110001,26618000,26.6232004,25.5240002,26.492951604854312,25.816661529719568
02-08-2013,26.917999,27.65,26.722,27.6,27.6,31349500,26.9676004,25.8904001,26.861967736569543,26.140904887952374
05-08-2013,28.002001,28.978001,27.93,28.936001,28.936001,51003500,27.370000600000004,26.335400200000002,27.55331215771303,26.64910418105194
06-08-2013,28.950001,29.146,28.219999,28.43,28.43,46272500,27.7864006,26.7236002,27.845541438475355,26.972903420860675
07-08-2013,28.378,28.389999,26.472,26.846001,26.846001,91061000,27.784400600000005,26.9742003,27.512361292316907,26.94983025343146
08-08-2013,30.870001,31.775999,30.091999,30.695999,30.695999,136234000,28.501600200000002,27.5624003,28.573573861544606,27.630951843716648
09-08-2013,30.48,31.190001,30.25,30.6,30.6,44638500,29.1016002,28.0346003,29.249049241029738,28.170778781222708
12-08-2013,29.886,30.1,28.41,29.476,29.476,74561000,29.209600000000002,28.289800300000003,29.32469949401983,28.408091730091307
13-08-2013,29.9,29.968,28.889999,29.086,29.086,43744500,29.3408,28.5636003,29.24513299601322,28.531347779165614
14-08-2013,28.544001,28.968,27.610001,27.872,27.872,58469000,29.545999799999997,28.665200200000005,28.787421997342147,28.411466364771865
15-08-2013,27.285999,28.719999,27.0,27.934,27.934,50896000,28.993599999999997,28.7476001,28.5029479982281,28.32465429844971
16-08-2013,28.326,28.782,28.194,28.4,28.4,35540500,28.5536,28.827600099999994,28.468631998818736,28.338353516913397
19-08-2013,28.686001,29.476,28.566,28.98,28.98,40188500,28.4544,28.832,28.639087999212492,28.45501651383823
20-08-2013,29.73,29.955999,29.4,29.916,29.916,32091000,28.6204,28.9806,29.06472533280833,28.72064987495855
21-08-2013,30.0,30.062,29.25,29.572001,29.572001,31331500,28.9604002,29.2532,29.233817221872222,28.87544098860245
22-08-2013,29.844,31.496,29.628,31.42,31.42,52962000,29.6576002,29.325600100000003,29.962544814581484,29.33808808158382
23-08-2013,31.4,32.459999,31.0,32.368,32.368,64659500,30.4512002,29.5024001,30.76436320972099,29.888981157659487
26-08-2013,33.029999,34.599998,32.049999,32.844002,32.844002,120855500,31.2240006,29.839200299999998,31.457576139813995,30.42625767444867
27-08-2013,32.459999,33.759998,32.189999,33.402,33.402,87834500,31.9212006,30.270800299999998,32.10571742654267,30.96730173363982
28-08-2013,33.812,34.299999,32.650002,33.290001,33.290001,73700500,32.6648006,30.8126004,32.500478617695116,31.389610691159852
29-08-2013,32.844002,33.549999,32.501999,33.212002,33.212002,47180000,33.023201,31.3404006,32.73765307846341,31.720954565494424
30-08-2013,33.273998,33.841999,32.792,33.799999,33.799999,55142000,33.3096008,31.8804005,33.091768385642276,32.09896264449544
03-09-2013,34.68,34.740002,33.279999,33.787998,33.787998,60305500,33.4984,32.3612003,33.32384492376152,32.406059981859904
04-09-2013,33.953999,34.324001,33.112,34.124001,34.124001,57378500,33.642800199999996,32.7820004,33.59056361584101,32.71841289424901
05-09-2013,34.02,34.299999,33.650002,33.986,33.986,33426500,33.782,33.2234003,33.72237574389401,32.94888327711283
06-09-2013,33.714001,33.939999,33.029999,33.394001,33.394001,43098500,33.8183998,33.420800400000005,33.612917495929345,33.029813772183225
09-09-2013,32.624001,32.900002,31.702,32.139999,32.139999,71722500,33.4863998,33.3980003,33.1219446639529,32.86802926814991
10-09-2013,32.290001,33.5,32.125999,33.273998,33.273998,44839000,33.3835998,33.4409999,33.17262910930194,32.941841764849926
11-09-2013,33.282001,33.580002,32.425999,32.703999,32.703999,29162500,33.0995994,33.37119980000001,33.01641907286796,32.8985976257863
12-09-2013,32.799999,33.352001,32.102001,32.986,32.986,30800000,32.8995994,33.340799700000005,33.00627938191197,32.914488966552426
13-09-2013,32.554001,33.273998,32.431999,33.108002,33.108002,27006000,32.8423996,33.3303997,33.04018692127465,32.949673154451986
16-09-2013,33.599998,34.169998,33.169998,33.316002,33.316002,37874500,33.0776002,33.282,33.13212528084977,33.016278399097075
17-09-2013,33.015999,33.683998,32.672001,33.245998,33.245998,27484500,33.072000200000005,33.2278,33.17008285389985,33.05804559926124
18-09-2013,33.414001,33.490002,32.84,33.243999,33.243999,27198500,33.180000199999995,33.1397998,33.19472156926657,33.09185530848647
19-09-2013,34.16,36.094002,33.816002,35.584,35.584,77973000,33.6996002,33.299599799999996,33.99114771284438,33.544972525125296
20-09-2013,35.779999,37.166,35.712002,36.678001,36.678001,67008500,34.4136,33.6279998,34.88676547522959,34.114614066011605
23-09-2013,36.896,37.096001,35.422001,36.222,36.222,40867000,34.9947996,34.0361999,35.33184365015306,34.497775144918585
24-09-2013,35.827999,36.992001,35.529999,36.466,36.466,31367000,35.6388,34.3554001,35.70989576676871,34.85563420947884
25-09-2013,36.712002,37.259998,36.099998,37.048,37.048,41263500,36.399600199999995,34.789800199999995,36.15593051117914,35.254246171391785
26-09-2013,37.34,37.936001,37.122002,37.728001,37.728001,33072000,36.8284004,35.2640003,36.679954007452764,35.70401977659328
27-09-2013,37.504002,38.256001,37.285999,38.18,38.18,29582000,37.1288002,35.7712001,37.179969338301845,36.15419799903086
30-09-2013,37.799999,38.900002,37.599998,38.674,38.674,44623500,37.6192002,36.30699990000001,37.6779795588679,36.61234381738889
01-10-2013,38.792,38.846001,37.674,38.599998,38.599998,38779500,38.045999800000004,36.842399900000004,37.98531903924527,36.973735486954546
02-10-2013,37.717999,38.366001,35.080002,36.189999,36.189999,103877000,37.874399600000004,37.1369999,37.38687902616351,36.8312379438719
03-10-2013,35.009998,35.938,33.599998,34.661999,34.661999,119082500,37.2611992,37.0447998,36.47858568410901,36.43683086316791
04-10-2013,35.279999,36.236,34.529999,36.195999,36.195999,72070000,36.864399,36.9965996,36.38439012273934,36.39304325168284
07-10-2013,36.492001,37.346001,36.051998,36.613998,36.613998,57428000,36.452398599999995,37.0357994,36.46092608182623,36.43321684228596
08-10-2013,36.880001,37.186001,34.641998,34.945999,34.945999,68786000,35.721598799999995,36.88379930000001,35.95595038788416,36.16281359823397
09-10-2013,34.945999,34.998001,32.299999,33.756001,33.756001,76582500,35.234799200000005,36.5545994,35.222633925256105,35.72521130764597
10-10-2013,34.618,35.150002,33.938,34.585999,34.585999,44419500,35.219599200000005,36.2403992,35.01042228350407,35.51808179716488
11-10-2013,34.549999,35.858002,34.240002,35.740002,35.740002,41555500,35.1283998,35.9963994,35.25361552233605,35.558430924953086
14-10-2013,35.0,36.5,34.830002,35.944,35.944,38848000,34.9944002,35.7233994,35.48374368155737,35.62853439314343
15-10-2013,37.056,37.757999,36.636002,36.787998,36.787998,54892500,35.3628,35.5421994,35.91849512103825,35.83934595802644
16-10-2013,36.98,37.459999,36.417999,36.712002,36.712002,41027000,35.9540002,35.594399700000004,36.1829974140255,35.99801069293073
17-10-2013,36.708,36.959999,36.198002,36.560001,36.560001,33525000,36.348800600000004,35.784199900000004,36.308665276017,36.100190748761506
18-10-2013,36.830002,37.192001,36.504002,36.68,36.68,29654000,36.5368002,35.8326,36.432443517344666,36.20561061262305
21-10-2013,36.655998,36.678001,34.200001,34.52,34.52,57660500,36.2520002,35.6232002,35.79496234489645,35.89913595578249
22-10-2013,34.099998,35.556,33.222,34.307999,34.307999,56933500,35.756000400000005,35.5594002,35.29930789659764,35.609838327458405
23-10-2013,33.782001,34.362,32.029999,32.900002,32.900002,66602000,34.993600400000005,35.47380030000001,34.49953926439843,35.11714081337506
24-10-2013,33.0,34.900002,32.566002,34.630001,34.630001,54128500,34.6076004,35.4782005,34.54302650959895,35.02856993821595
25-10-2013,34.841999,34.900002,33.360001,33.931999,33.931999,37977500,34.058000199999995,35.2974002,34.33935067306597,34.829193403994864
28-10-2013,34.035999,34.099998,32.439999,32.571999,32.571999,39208500,33.668400000000005,34.960200099999994,33.75023344871065,34.41879442145034
29-10-2013,32.551998,33.09,30.6,32.894001,32.894001,70558500,33.3856004,34.5708004,33.46482263247377,34.14155925391391
30-10-2013,32.925999,33.535999,31.634001,31.844,31.844,42009000,33.174400000000006,34.0840002,32.924548421649185,33.72382120774775
31-10-2013,31.134001,32.487999,30.66,31.988001,31.988001,46669000,32.646,33.6268002,32.61236594776612,33.40821753361179
01-11-2013,32.599998,33.18,32.082001,32.433998,32.433998,35903000,32.3463998,33.2022,32.55290996517742,33.23108670931873
04-11-2013,33.0,35.077999,32.844002,35.040001,35.040001,65602000,32.8400002,33.2542001,33.38194031011828,33.559980216715324
05-11-2013,36.0,36.285999,34.271999,35.362,35.362,112335500,33.333600000000004,33.3596002,34.04196020674552,33.887620177312535
06-11-2013,30.962,32.146,29.27,30.232,30.232,155358500,33.011199999999995,33.0928,32.77197347116368,33.222961963255706
07-11-2013,28.837999,29.129999,27.524,27.954,27.954,111423500,32.2043998,32.425199899999996,31.165982314109122,32.26496887902739
08-11-2013,27.296,28.120001,26.464001,27.59,27.59,112389500,31.2356002,31.791000000000004,29.973988209406084,31.414974537386048
11-11-2013,28.200001,29.084,27.42,28.940001,28.940001,69988000,30.0156002,31.4278002,29.62932580627072,30.9649793487704
12-11-2013,28.938,28.940001,27.236,27.559999,27.559999,74926000,28.4552,30.8944,28.939550204180485,30.345892012630323
13-11-2013,28.167999,28.474001,27.268,27.74,27.74,63291500,27.956799999999998,30.484,28.539700136120324,29.872093464879352
14-11-2013,27.784,28.08,26.822001,27.52,27.52,61018500,27.869999999999997,30.0371999,28.199800090746884,29.44444010762856
15-11-2013,27.370001,27.59,26.870001,27.09,27.09,49501000,27.77,29.502800099999995,27.829866727164593,29.016360088059727
18-11-2013,27.054001,27.09,23.922001,24.316,24.316,115691000,26.8451998,28.430400000000002,26.658577818109727,28.161749162957953
19-11-2013,23.886,25.799999,23.844,25.218,25.218,99081000,26.376800000000003,27.415999999999997,26.178385212073152,27.62652204242014
20-11-2013,25.216,25.49,23.812,24.222,24.222,69248000,25.673199999999998,26.814999999999998,25.52625680804877,27.007518034707388
21-11-2013,24.577999,24.958,24.049999,24.42,24.42,59519000,25.053199999999997,26.461599999999997,25.157504538699182,26.537060210215135
22-11-2013,24.316,24.549999,23.586,24.275999,24.275999,55483500,24.4903998,26.130199899999997,24.86366935913279,26.1259581719942
25-11-2013,24.9,25.167999,24.059999,24.167999,24.167999,51336500,24.4607996,25.6529997,24.63177923942186,25.76996559526798
26-11-2013,23.875999,24.544001,23.219999,24.1,24.1,69427500,24.2371996,25.3069998,24.45451949294791,25.466335487037437
27-11-2013,24.261999,25.389999,23.903999,25.388,25.388,61838000,24.4703996,25.0717998,24.765679661965276,25.452092671212448
29-11-2013,25.954,26.118,25.396,25.455999,25.455999,48581000,24.6775994,24.8653997,24.995786107976855,25.45280291281018
02-12-2013,25.27,25.709999,24.785999,24.834,24.834,38756000,24.7891996,24.6397997,24.941857405317904,25.340293292299236
03-12-2013,26.535999,28.988001,26.318001,28.940001,28.940001,128412000,25.743599999999997,25.1021998,26.2745719368786,25.99478560279028
04-12-2013,28.864,28.886,27.426001,27.790001,27.790001,65738500,26.481600200000003,25.3593999,26.77971495791907,26.321188402282957
05-12-2013,28.030001,28.67,27.9,28.096001,28.096001,46442000,27.0232004,25.7468,27.218476971946046,26.64388160186787
06-12-2013,28.302,28.497999,27.26,27.472,27.472,39548000,27.4264006,26.052,27.302984647964035,26.794448583346437
09-12-2013,27.4,28.34,26.841999,28.32,28.32,45307500,28.123600600000003,26.456400100000003,27.64198976530936,27.071821568192536
10-12-2013,28.01,29.174,27.972,28.438,28.438,53741000,28.0232004,26.8834002,27.907326510206243,27.320217646702982
11-12-2013,28.375999,28.610001,27.898001,27.93,27.93,35689000,28.0512002,27.2664002,27.914884340137498,27.431087165484257
12-12-2013,27.940001,29.648001,27.705999,29.493999,29.493999,53839000,28.3307998,27.677000100000004,28.441255893425,27.806162044487117
13-12-2013,29.610001,30.360001,29.464001,29.530001,29.530001,52959500,28.742399999999996,28.0844003,28.804170928950004,28.119587309125823
16-12-2013,29.695999,30.086,29.219999,29.587999,29.587999,33376500,28.9959998,28.5598002,29.065446952633337,28.386571252921126
17-12-2013,29.516001,30.926001,29.264,30.492001,30.492001,52475000,29.406799999999997,28.7150002,29.540964968422223,28.76937666148092
18-12-2013,30.448,30.98,29.190001,29.596001,29.596001,57909500,29.740000199999997,28.895600199999997,29.559310312281482,28.919671995757113
19-12-2013,29.379999,29.4,27.82,28.143999,28.143999,63700000,29.470000199999998,28.900399999999998,29.087539874854322,28.77864054198309
20-12-2013,28.316,28.870001,28.316,28.648001,28.648001,37063000,29.293600200000004,29.018000100000002,28.941026916569548,28.754887897986166
23-12-2013,28.969999,29.247999,28.52,28.709999,28.709999,26927500,29.1180002,29.057,28.864017611046364,28.7467262801705
24-12-2013,30.0,30.993999,29.964001,30.282,30.282,49707500,29.076,29.2414,29.336678407364246,29.025866956503133
26-12-2013,31.007999,31.6,30.858,31.1,31.1,35647500,29.376799800000004,29.5584,29.92445227157617,29.402982055320745
27-12-2013,31.059999,31.1,30.16,30.224001,30.224001,27301000,29.7928002,29.631400199999995,30.024301847717446,29.552258227080607
30-12-2013,30.224001,30.962,30.15,30.488001,30.488001,22337500,30.1608002,29.7272002,30.17886823181163,29.722393276702313
31-12-2013,30.464001,30.639999,29.732,30.086,30.086,21312000,30.4360004,29.777000299999997,30.14791215454109,29.788503590029162
02-01-2014,29.959999,30.496,29.309999,30.02,30.02,30942000,30.3836004,29.7298002,30.105274769694063,29.830593846387494
03-01-2014,30.0,30.438,29.719999,29.912001,29.912001,23475000,30.1460006,29.761400200000004,30.040850179796042,29.845395147044314
06-01-2014,30.0,30.08,29.048,29.4,29.4,26805500,29.9812004,29.8870003,29.827233453197366,29.764414211218075
07-01-2014,29.524,30.08,29.049999,29.872,29.872,25170500,29.858000200000003,30.009400199999998,29.842155635464913,29.783975263723878
08-01-2014,29.77,30.74,29.752001,30.256001,30.256001,30816000,29.8920004,30.164000400000003,29.980104090309943,29.869798124864992
09-01-2014,30.5,30.686001,29.370001,29.506001,29.506001,26910000,29.789200599999997,30.086400500000003,29.8220697268733,29.803653193071355
10-01-2014,29.691999,29.780001,28.450001,29.143999,29.143999,37230500,29.6356002,29.8908004,29.596046151248867,29.683716067058377
13-01-2014,29.156,29.4,27.563999,27.868,27.868,31580500,29.329200200000002,29.6552003,29.020030767499247,29.353585873047763
14-01-2014,28.1,32.400002,27.334,32.254002,32.254002,138035000,29.805600600000002,29.831800400000002,30.098021178332832,29.88093425976635
15-01-2014,33.689999,34.445999,32.419998,32.826,32.826,102328000,30.319600400000002,30.1058004,31.00734745222189,30.416400757990647
16-01-2014,32.5,34.540001,32.48,34.194,34.194,59797000,31.2572002,30.5232004,32.06956496814793,31.10323698381053
17-01-2014,34.037998,34.639999,33.59,34.001999,34.001999,46031000,32.2288002,30.9322002,32.713709645431955,31.630284623117703
21-01-2014,34.248001,35.458,34.161999,35.335999,35.335999,48673500,33.7224,31.525800100000005,33.58780609695464,32.304050873459936
22-01-2014,35.562,36.063999,34.952,35.712002,35.712002,35113000,34.414,32.1098003,34.29587139796976,32.92367835101267
23-01-2014,35.445999,36.476002,34.683998,36.299999,36.299999,39337000,35.1087998,32.7142001,34.963913931979846,33.53755483264673
24-01-2014,35.57,36.096001,34.706001,34.919998,34.919998,38321500,35.2539994,33.2555998,34.949275287986566,33.78890813580187
27-01-2014,35.032001,35.584,32.942001,33.924,33.924,43582000,35.238399599999994,33.7335999,34.60751685865772,33.8134702929288
28-01-2014,34.299999,35.796001,34.200001,35.675999,35.675999,30467000,35.3063996,34.5143998,34.96367757243848,34.15211187603265
29-01-2014,35.060001,35.818001,34.625999,35.046001,35.046001,29677500,35.1731994,34.7935997,34.991118714958986,34.31463717129944
30-01-2014,35.599998,36.956001,35.402,36.568001,36.568001,42825000,35.2267998,35.1677998,35.516746143305994,34.72433968560863
31-01-2014,35.77,37.200001,35.702,36.282001,36.282001,32544000,35.49920039999999,35.3765999,35.77183109553734,35.00755083367979
03-02-2014,36.577999,36.976002,35.032001,35.422001,35.422001,33824500,35.79880060000001,35.5186001,35.65522106369156,35.08290540937437
04-02-2014,36.139999,36.32,35.240002,35.745998,35.745998,23431500,35.8128004,35.5596,35.685480042461045,35.203467698579026
05-02-2014,35.66,36.118,33.872002,34.883999,34.883999,36340000,35.7804,35.4767997,35.41831969497403,35.14538248065556
06-02-2014,35.259998,36.021999,35.200001,35.675999,35.675999,29208000,35.601999600000006,35.4143997,35.504212796649355,35.241858211445454
07-02-2014,36.202,37.326,35.919998,37.306,37.306,44642500,35.8067994,35.652999900000005,36.10480853109957,35.61715671845537
10-02-2014,37.868,39.860001,37.863998,39.312,39.312,64853500,36.5847992,36.19179989999999,37.17387235406638,36.28894640600894
11-02-2014,39.793999,40.439999,38.540001,39.324001,39.324001,53549500,37.3003998,36.5566001,37.89058190271092,36.840774514007315
12-02-2014,39.155998,39.653999,38.863998,39.063999,39.063999,25868500,38.1363998,36.9583999,38.28172093514062,37.244997147824165
13-02-2014,38.667999,40.543999,38.650002,39.925999,39.925999,40146500,38.9863998,37.2941997,38.82981362342708,37.73245203003795
14-02-2014,39.619999,40.375999,39.400002,39.646,39.646,30790000,39.4543998,37.6305996,39.101875748951386,38.08036984275832
18-02-2014,41.048,41.200001,40.271999,40.740002,40.740002,46664000,39.7400002,38.1623997,39.647917832634256,38.56393932589317
19-02-2014,40.740002,40.740002,38.681999,38.728001,38.728001,80845000,39.6208002,38.4606,39.341278888422835,38.59376872118532
20-02-2014,43.001999,43.042,41.254002,41.993999,41.993999,90011500,40.206800199999996,39.1716,40.225518925615226,39.21199240824253
21-02-2014,42.327999,42.796001,41.838001,41.919998,41.919998,39094000,40.605599999999995,39.795999900000005,40.790345283743484,39.704357061289336
24-02-2014,41.751999,43.672001,41.664001,43.529999,43.529999,41392000,41.3823998,40.418399799999996,41.703563189162324,40.399928322873095
25-02-2014,46.0,51.84,45.689999,49.599998,49.599998,163408500,43.154399,41.4471996,44.335708126108216,42.0726682641689
26-02-2014,51.716,53.0,49.5,50.599998,50.599998,123023000,45.5287984,42.5747993,46.42380475073881,43.62309185250182
27-02-2014,52.25,52.380001,49.666,50.507999,50.507999,89729000,47.231598399999996,43.7191993,47.78520283382588,44.87489315204694
28-02-2014,49.93,50.535999,48.509998,48.962002,48.962002,72949000,48.6399992,44.62279959999999,48.177469222550585,45.618003851674764
03-03-2014,47.452,50.330002,46.998001,50.112,50.112,65446500,49.956399399999995,45.6693996,48.822312815033726,46.43509406046117
04-03-2014,51.695999,52.0,50.566002,50.967999,50.967999,43728000,50.2299996,46.6921993,49.537541543355815,47.25925859492277
05-03-2014,51.344002,51.397999,50.360001,50.532001,50.532001,29678500,50.216400199999995,47.8725993,49.869028028903884,47.85430266857317
06-03-2014,50.827999,51.5,49.889999,50.588001,50.588001,36805500,50.232400600000005,48.7319995,50.108685685935924,48.351338728832594
07-03-2014,50.588001,50.970001,48.882,49.242001,49.242001,39061500,50.2884004,49.464199799999996,49.819790790623955,48.5132773235903
10-03-2014,48.540001,48.599998,47.212002,47.768002,47.768002,38640500,49.8196008,49.8880001,49.13586119374931,48.37777271930115
11-03-2014,47.299999,48.919998,46.486,46.882,46.882,44050500,49.002401,49.616200299999996,48.38457412916621,48.105814043064576
12-03-2014,46.299999,49.5,46.222,48.298,48.298,48772000,48.5556008,49.3860005,48.35571608611081,48.14075694432556
13-03-2014,48.757999,48.838001,46.799999,47.557999,47.557999,31181500,47.949600399999994,49.0910005,48.089810390740546,48.03480095444819
14-03-2014,47.057999,47.388,45.664001,46.194,46.194,41448500,47.340000200000006,48.814200299999996,47.45787359382703,47.70010987182124
17-03-2014,46.990002,47.585999,46.099998,46.796001,46.796001,29563000,47.1456,48.4826004,47.23724939588469,47.535726440581016
18-03-2014,47.389999,48.299999,47.004002,48.007999,48.007999,31211500,47.3707998,48.186600399999996,47.494165930589794,47.62159417865719
19-03-2014,48.278,48.310001,46.702,47.167999,47.167999,25356500,47.1447996,47.8502002,47.385443620393204,47.539122327992246
20-03-2014,47.231998,47.849998,46.672001,46.981998,46.981998,19089500,47.0295994,47.489599899999995,47.25096174692881,47.43782699563002
21-03-2014,47.203999,47.240002,45.5,45.778,45.778,41084500,46.9463994,47.143199800000005,46.75997449795254,47.136040269151835
24-03-2014,45.950001,45.98,42.054001,44.034,44.034,56644000,46.393999199999996,46.7697996,45.85131633196836,46.57203294748787
25-03-2014,44.827999,45.41,43.580002,44.088001,44.088001,39327000,45.6099996,46.4903997,45.26354455464558,46.120390775217345
26-03-2014,44.389999,44.52,42.27,42.591999,42.591999,34536500,44.694799599999996,45.9197996,44.37302936976372,45.4788649979051
27-03-2014,42.473999,42.720001,40.599998,41.464001,41.464001,47478500,43.5912002,45.3103998,43.403353246509155,44.74888972555872
28-03-2014,42.560001,43.344002,42.054001,42.473999,42.473999,48424000,42.930400000000006,44.9383997,43.09356849767278,44.335273230002585
31-03-2014,43.299999,43.349998,41.278,41.689999,41.689999,41900000,42.4615998,44.4277995,42.62571199844852,43.854314279093025
01-04-2014,41.804001,43.632,41.716,43.394001,43.394001,36857000,42.3227998,43.9663997,42.881808332299016,43.77062095562157
02-04-2014,44.0,46.178001,43.610001,46.057999,46.057999,53911500,43.0159998,43.8553997,43.940538554866016,44.18650787278128
03-04-2014,46.060001,47.146,44.400002,45.080002,45.080002,54618500,43.7392,43.66520010000001,44.32035970324401,44.34896135045741
